@relation regression/boston.arff_RQP_test_data
@attribute x0_lower real
@attribute x0_upper real
@attribute x1_lower real
@attribute x1_upper real
@attribute x2_lower real
@attribute x2_upper real
@attribute x3_lower real
@attribute x3_upper real
@attribute x4_lower real
@attribute x4_upper real
@attribute x5_lower real
@attribute x5_upper real
@attribute x6_lower real
@attribute x6_upper real
@attribute x7_lower real
@attribute x7_upper real
@attribute x8_lower real
@attribute x8_upper real
@attribute x9_lower real
@attribute x9_upper real
@attribute x10_lower real
@attribute x10_upper real
@attribute x11_lower real
@attribute x11_upper real
@attribute x12_lower real
@attribute x12_upper real
@attribute y_min real
@attribute y_max real
@data
-0.3976419311419933,-0.1138180903976183,-0.48772236467012914,0.4565081333312409,-0.18045756457571516,1.0159990707250288,-0.27259856706992697,-0.27259856706992697,-1.2412853505529713,0.5986789528604399,0.0831510764454572,1.6659468655978273,-0.9236823406428694,1.0534854557788988,-0.17628716908506634,0.11249958270395767,-0.8678825041257632,1.6612452539705709,-1.0407830309533173,-0.6012760972551554,-0.07191290156436134,1.268938327858051,0.4265789795745643,0.4410519326070325,-0.34946210669461664,-0.04388325894100992,-0.5325403786577083,1.7160608719371657
-0.38798295283537965,0.09411760162957798,-0.48772236467012914,-0.48772236467012914,-1.139081966273994,-0.7392903588686235,-0.27259856706992697,-0.27259856706992697,-0.14421743255530314,-0.06647246198853923,0.5604117329405464,0.9735627490109221,-0.5182918212326507,0.5698616782368834,-0.6461420258229615,-0.5135615730263214,-0.6379617988442783,-0.5230014462035358,-0.8566652614311143,-0.3755833475182615,-0.30309414801650153,0.29797709275906326,0.4410519326070325,0.4410519326070325,-0.23592134216231314,1.0186340190279533,-0.4730025950199238,0.7804447319915824
-0.4058788285461152,-0.4013868217673768,-0.48772236467012914,-0.48772236467012914,-1.093850069085795,-0.7203221439187337,-0.27259856706992697,-0.27259856706992697,-0.8180071774672566,0.261784080404463,0.20709638126656957,0.20709638126656957,1.0108127695251916,1.046373341403281,-0.5312453049877234,0.0582124270590087,-0.7529221514850207,-0.6379617988442783,-0.14395131489355456,1.530926459469711,-1.8751266238910549,-0.6729841423399261,0.22220333978274012,0.3400701921304929,-0.8723103186767054,0.3836467803472932,-0.44672979642910093,1.0306640915659748
-0.40057802780073865,1.1010742362203352,-0.48772236467012914,0.3706689971492982,-0.04768005992648626,1.0159990707250288,-0.27259856706992697,-0.27259856706992697,-0.3860906743185687,-0.26515405343693593,-0.34709584373817487,0.023315412049058223,-0.12001341619804987,0.9539158545202489,-0.6069716087901786,1.9108685714991132,-0.6379617988442783,1.6612452539705709,-0.7794545838895454,1.530926459469711,-0.30309414801650153,0.8065758349537706,0.25597356352516587,0.43184187158637116,0.9331280111702923,2.1904868480280233,-1.298252823002217,0.29667813553413686
-0.41043484060278895,-0.40712984079667053,-0.48772236467012914,-0.48772236467012914,-1.403177882114768,1.0159990707250288,-0.27259856706992697,-0.27259856706992697,-1.2240086904270238,-0.09238745217746054,-1.8729052858463564,0.023315412049058223,0.5627495638612658,1.1174944851594597,-0.5097586199163425,0.839243922020929,-0.5230014462035358,1.6612452539705709,-0.9160580903092443,1.530926459469711,0.7603395856633436,1.1302295799867665,0.3560781553330712,0.42328967206718504,0.2855251319860432,0.856032430315025,-1.1760260760374992,0.5532739534430042
-0.4127879073661592,0.9268402323569377,-0.48772236467012914,3.053142002835009,-1.2660230970924875,-0.9698271251826692,-0.27259856706992697,-0.27259856706992697,0.6591472633012564,1.0737871063239972,-0.22030122156485335,1.399535693166241,-0.41872221997400066,0.5698616782368834,-0.48356578037136283,1.6743248880584243,-0.5230014462035358,1.6612452539705709,-0.9813902020751873,-0.8566652614311143,0.8065758349537706,1.268938327858051,-2.014854695985818,0.409803511286931,-1.0321084317221694,0.4999910205470607,-1.186602764235704,1.704401116646187
-0.4102428247689828,-0.407562749221979,-0.48772236467012914,2.9458430826075803,-0.16440753654119306,1.0159990707250288,-0.27259856706992697,-0.27259856706992697,-0.41200566450749,1.2551920376464454,-0.09350659939153057,0.7570146302430009,0.13957875851200235,1.0641536273423255,-0.4722519948691755,0.80653852527511,-0.6379617988442783,-0.17812038828130847,-0.7853938667773583,0.17083067816053438,-2.70737911111876,0.8065758349537706,-2.8367429984962875,0.4410519326070325,-0.9452006860307767,-0.30881170951638465,-0.8837834956719843,1.7156859375766689
-0.38297075770687544,1.861456938092789,-0.48772236467012914,0.7998646780590118,1.2319449024622358,1.2319449024622358,-0.27259856706992697,3.668397859712446,0.5122956522307023,1.3674903284651043,-0.5935617947042956,0.2811786324240169,-1.55666052007286,0.0649015575680149,0.0006927612705775703,1.2849024895965833,-0.40804109356279333,1.6612452539705709,-0.6012760972551554,1.530926459469711,-0.7654566409207818,-0.25685789872607445,0.32932512093972083,0.3588192449225538,0.23926778347288252,2.519895238955076,-1.336930675026748,0.9857059610922925
-0.40983668218717456,-0.37758267703704157,-0.48772236467012914,1.4436581994235824,-0.0797801159955307,1.0159990707250288,-0.27259856706992697,-0.27259856706992697,-0.3860906743185687,-0.3428990240036998,-0.17186282657729235,0.1700552556878465,-0.08800890150776974,0.54852533511003,0.47164096702759195,0.6205265812832662,1.6612452539705709,1.6612452539705709,-0.9041795245336184,0.17083067816053438,-1.0891103859537778,1.268938327858051,0.2442417000821803,0.4064045601959725,-0.3382482040247595,0.29954251032336454,-0.2728698149202726,1.0034521274329637
-0.41552035086783734,-0.41132858702923225,-0.48772236467012914,-0.48772236467012914,-1.4425734054722315,0.2470568185256481,-0.27259856706992697,-0.27259856706992697,0.261784080404463,0.4345506816639384,-0.04791752175617872,0.5604117329405464,-1.9762752682343143,0.9539158545202489,-0.9376383817028455,-0.2052371496347807,1.6612452539705709,1.6612452539705709,-0.7853938667773583,-0.6190939459185945,0.29797709275906326,0.34421334204949033,0.4043213321079657,0.4078299267825034,-1.1302300800834193,0.6233439499154895,-0.05951115330181653,1.5531802115973175
