@relation regression/boston.arff_RQP_training_data
@attribute x0 real
@attribute x1 real
@attribute x2 real
@attribute x3 real
@attribute x4 real
@attribute x5 real
@attribute x6 real
@attribute x7 real
@attribute x8 real
@attribute x9 real
@attribute x10 real
@attribute x11 real
@attribute x12 real
@attribute y real
@data
-0.4197819386460083,0.28482986096735546,-1.287909498957745,-0.27259856706992697,-0.14421743255530314,0.4136718893017581,-0.12001341619804987,0.14021360349292905,-0.9828428567665056,-0.6666082090210984,-1.4590003802772022,0.4410519326070325,-1.0755623045678657,0.8784851883681501
-0.4173392644935286,-0.48772236467012914,-0.5933810131002402,-0.27259856706992697,-0.7402622069004932,0.19427445318162764,0.36716641853177445,0.5571598750882428,-0.8678825041257632,-0.9873294849630003,-0.30309414801650153,0.4410519326070325,-0.492439365735295,0.1891921006709701
-0.4173415919581808,-0.48772236467012914,-0.5933810131002402,-0.27259856706992697,-0.7402622069004932,1.282713681725651,-0.2658117608982163,0.5571598750882428,-0.8678825041257632,-0.9873294849630003,-0.30309414801650153,0.39642699409025545,-1.208727398772419,1.1362071214813332
-0.416750415936523,-0.48772236467012914,-1.3068777139076349,-0.27259856706992697,-0.8352838375932041,1.0163025092940647,-0.8098885106329836,1.0777366189304816,-0.7529221514850207,-1.1061151427192604,0.11303209559735014,0.41616283913453045,-1.3615168226492227,0.9188686978443366
-0.41248184576439545,-0.48772236467012914,-1.3068777139076349,-0.27259856706992697,-0.8352838375932041,1.2285766520336716,-0.5111797068570327,1.0777366189304816,-0.7529221514850207,-1.1061151427192604,0.11303209559735014,0.4410519326070325,-1.0265014803872408,0.8150682996296008
-0.4170436764826997,-0.48772236467012914,-1.3068777139076349,-0.27259856706992697,-0.8352838375932041,0.20709638126656957,-0.3511571334056307,1.0777366189304816,-0.7529221514850207,-1.1061151427192604,0.11303209559735014,0.410571016371986,-1.0433223343920266,0.33903108698027834
-0.4102428247689828,0.04877223646701293,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,-0.3884109453452136,-0.07022861556872506,0.839243922020929,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.42679826674172333,-0.03126761843742067,-0.1731870210763882
-0.40369566670235524,0.04877223646701293,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,-0.16046555716845437,0.978808254834911,1.024637886132401,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.4410519326070325,0.910700205830578,-0.5612080489839237
-0.3959347358196075,0.04877223646701293,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,-0.9312059009411201,1.1174944851594597,1.0871964647915542,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.3284479722710865,2.4217735905938262,-1.0976674822852481
-0.40072931300313136,0.04877223646701293,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,-0.39980821475405154,0.6160904216783999,1.3296347255527103,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.32932512093972083,0.6233439499154895,-0.5895477202242811
-0.3943462411944837,0.04877223646701293,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,0.13158947143301822,0.9147992254543502,1.2129791389041071,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.393028042999297,1.0929261242157564,-0.5826824580671566
-0.4068470538414287,0.04877223646701293,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,-0.39268492137352673,0.5094087060441319,1.1559348422544233,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.4410519326070325,0.08647835959607916,-0.31994426768172357
-0.40960393572195497,0.04877223646701293,-0.47665353648553344,-0.27259856706992697,-0.26515405343693593,-0.5636439625060962,-1.051700399403991,0.7871434644142177,-0.5230014462035358,-0.5775189657039035,-1.505236629567631,0.3708800391162776,0.4285023910267218,-0.4152521136429428
-0.34723021050775266,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.47816444193981206,-0.24091936058355387,0.4337540466694266,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.4410519326070325,-0.6157922951037235,-0.3124255550861388
-0.3462759500003523,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.26873961655241435,0.5663056210490747,0.317003386193074,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.25597356352516587,-0.3354447283572953,-0.380365521028457
-0.3475060150690379,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.6420001896918579,-0.42939039153742736,0.3344494335851022,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.42701755390888174,-0.5863558005953484,-0.3570220665234849
-0.2978681764316524,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.49810966340527885,-1.396637946621458,0.3344494335851022,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.33086013110983153,-0.8512842511707231,-0.17753610029122197
-0.32925752846349465,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.41975343621951705,0.4667360197904245,0.22002808188861175,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.32976369527403826,0.282721656318579,-0.6479548281301213
-0.3271034599278872,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-1.18052116925945,-1.1370457719114055,0.0006927612705775703,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-0.7421119777972465,-0.13499621813359913,-0.7343118773024422
-0.33605372524790716,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.7944386680350646,0.032897042877734275,0.0006927612705775703,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.3758140003773462,-0.19246746931661696,-0.5196144431965559
-0.27484256862747686,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-1.0181100801835095,1.0499293985910896,0.0013582780648238077,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.21814652719030578,1.1728251807384886,-1.0112497452382512
-0.3213627683632456,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.45536990312213615,0.7334403088760947,0.10327742141225876,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.3931376865828762,0.16497567828507914,-0.592311603056056
-0.2770908994814982,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.20320531745159578,0.8223417385713181,0.08644935390060221,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.4410519326070325,0.850425478980096,-0.7590049841710294
-0.30549062316759457,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.6719180218900574,1.1174944851594597,0.14268552301441548,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.415176046882317,1.0130270676930244,-0.9150220191837972
-0.3332072359782714,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.5137809088424299,0.9076871110787322,0.2873878888491134,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.4128735316271512,0.5112049232169181,-0.7576906389885669
-0.32270106053825837,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.9767949785764719,0.6089783073027819,0.31353319148021835,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-0.5838962866923094,0.5406414177252932,-0.9442338538281694
-0.34232507875324947,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.6719180218900574,0.7725569379419928,0.4216321336313692,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.22154547828126425,0.302345985990829,-0.7670875365529946
-0.3092913729446307,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.33854789168154736,0.7192160801248587,0.3129627485137216,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-0.5514417859528353,0.648575230922668,-0.8453222879075448
-0.33056207240105057,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,0.29969919521337846,0.9183552826421595,0.31358072839409296,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.3428112817199755,0.020596681410668692,-0.33920123711884365
-0.30385907044640514,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,0.554713098236128,0.6658752223077247,0.2110436051662864,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.25827607878033165,-0.09434582095536692,-0.17261278223930132
-0.28892140230861074,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.8143838895005313,0.9076871110787322,0.2081913903338021,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.038331050120245985,1.3942997584681671,-1.0507759721499115
