# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = LearningCurve_model
# method = sample (Default)
#   sample
#     num_samples = 10
#     num_warmup = 5000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = TestDataF.data.R
# init = init.R
# random
#   seed = 386585507
# output
#   file = of25.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,e.1,e.2,e.3,e.4,e.5,e.6,e.7,e.8,e.9,e.10,e.11,e.12,e.13,e.14,e.15,e.16,e.17,e.18,e.19,e.20,e.21,e.22,e.23,e.24,e.25,e.26,sigma
# Adaptation terminated
# Step size = 4.72499e-005
# Diagonal elements of inverse mass matrix:
# 0.0141199, 23.1708, 17.54, 6.58496, 84.762, 24.466, 42.058, 0.667961, 14.0509, 865.483, 3.91119, 6.78686, 6.09682, 17.4015, 56.6562, 32.8763, 5.27191, 94.6174, 55.8631, 46.1363, 28.2133, 1.18746, 5292.21, 2743.76, 30.1639, 676.935, 0.172537
10.942,0.99999,4.72499e-005,10,1023,0,4.43803,0.514255,12.9257,14.6356,9.09968,45.87,24.6952,21.8227,7.37009,-6.44141,101.406,13.0315,19.6993,9.4525,-10.1052,-7.55606,49.608,8.04546,-44.9906,-6.77886,23.494,38.6186,10.2697,239.081,-158.381,13.5695,19.4747,0.106848
10.8842,0.665629,4.72499e-005,1,3,1,5.76283,0.514249,12.9261,14.6359,9.0996,45.8699,24.6949,21.8228,7.37014,-6.44142,101.404,13.0314,19.6993,9.45246,-10.1051,-7.5564,49.6082,8.04543,-44.9913,-6.77853,23.493,38.6185,10.2697,239.081,-158.384,13.5695,19.4735,0.106852
10.899,0.928122,4.72499e-005,3,14,1,3.80265,0.51422,12.9261,14.6358,9.09954,45.8713,24.6977,21.8208,7.37027,-6.44259,101.398,13.0308,19.6982,9.45321,-10.1056,-7.55758,49.6076,8.04566,-44.9885,-6.7783,23.491,38.6188,10.2704,239.036,-158.363,13.5691,19.4857,0.106854
10.7245,0.898309,4.72499e-005,3,10,1,5.85408,0.514249,12.9248,14.636,9.0999,45.8702,24.698,21.82,7.3702,-6.44415,101.4,13.0308,19.6989,9.45335,-10.1055,-7.55679,49.6069,8.04602,-44.9888,-6.77996,23.4903,38.6172,10.2705,239.038,-158.369,13.5688,19.4856,0.106855
10.8671,0.79928,4.72499e-005,2,5,1,1.69467,0.514254,12.925,14.6357,9.09979,45.8702,24.6979,21.8197,7.37017,-6.44388,101.402,13.0309,19.6989,9.45342,-10.1056,-7.55652,49.6065,8.04591,-44.9883,-6.7805,23.4905,38.6174,10.2705,239.044,-158.365,13.5687,19.4849,0.106855
10.9418,0.666667,4.72499e-005,1,3,1,0.266729,0.514252,12.9248,14.6354,9.09977,45.87,24.6978,21.8191,7.37018,-6.44396,101.4,13.0309,19.6987,9.45346,-10.1055,-7.55623,49.6063,8.04574,-44.9882,-6.7802,23.4905,38.6174,10.2705,239.045,-158.369,13.5689,19.4867,0.106854
10.9235,0.665933,4.72499e-005,1,3,1,-1.00084,0.514242,12.9248,14.6356,9.09991,45.8702,24.6979,21.8194,7.37022,-6.44418,101.401,13.0309,19.6987,9.45361,-10.1054,-7.55601,49.6064,8.04573,-44.9882,-6.77989,23.4904,38.6176,10.2705,239.046,-158.364,13.5688,19.4866,0.106852
10.9698,0.99966,4.72499e-005,10,1023,0,9.58385,0.51708,12.8638,14.6545,8.88615,46.2786,24.8164,22.4637,7.38253,-6.59003,100.63,13.086,19.7813,9.45946,-10.2583,-7.4734,49.5655,8.04572,-44.204,-7.11563,23.0687,39.0126,10.2354,239.586,-157.215,13.6151,19.2489,0.106816
10.9698,0,4.72499e-005,0,1,1,13.0957,0.51708,12.8638,14.6545,8.88615,46.2786,24.8164,22.4637,7.38253,-6.59003,100.63,13.086,19.7813,9.45946,-10.2583,-7.4734,49.5655,8.04572,-44.204,-7.11563,23.0687,39.0126,10.2354,239.586,-157.215,13.6151,19.2489,0.106816
10.8786,0.499005,4.72499e-005,1,2,1,2.33073,0.517077,12.8635,14.6544,8.88615,46.2786,24.8164,22.4637,7.38252,-6.58992,100.628,13.0861,19.7816,9.45935,-10.2583,-7.47398,49.5657,8.04574,-44.2048,-7.11577,23.0687,39.0124,10.2353,239.588,-157.211,13.615,19.247,0.106814
# 
#  Elapsed Time: 32.726 seconds (Warm-up)
#                0.063 seconds (Sampling)
#                32.789 seconds (Total)
# 
