# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = LearningCurve_model
# method = sample (Default)
#   sample
#     num_samples = 10
#     num_warmup = 5000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = TestDataF.data.R
# init = init.R
# random
#   seed = 386777922
# output
#   file = of26.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,e.1,e.2,e.3,e.4,e.5,e.6,e.7,e.8,e.9,e.10,e.11,e.12,e.13,e.14,e.15,e.16,e.17,e.18,e.19,e.20,e.21,e.22,e.23,e.24,e.25,e.26,sigma
# Adaptation terminated
# Step size = 0.000151563
# Diagonal elements of inverse mass matrix:
# 0.000133935, 0.00242291, 0.0271422, 0.000299085, 0.0127082, 2.17593, 0.208629, 0.000222213, 0.00123007, 0.00729342, 0.12954, 0.00322795, 0.0444265, 0.00221005, 0.00197579, 0.103751, 0.000104311, 0.00087949, 0.0680039, 0.00240323, 0.069059, 0.0285844, 0.0201334, 0.00457809, 0.00014743, 0.00277809, 0.00122833
10.9419,0.909091,0.000151563,3,11,1,2.36364,0.611624,1.23549,2.53996,0.297361,-3.15056,0.891566,2.30643,0.47042,0.0354909,-2.81458,6.59618,2.77441,3.93374,-0.884382,-1.51966,5.31889,0.205825,2.45575,2.86984,5.51222,0.00281764,2.97554,-2.03916,-1.14442,1.66846,-2.06555,0.104498
10.9228,0.987013,0.000151563,6,77,1,1.92783,0.611673,1.23525,2.53971,0.29737,-3.15034,0.88615,2.3052,0.470371,0.0355798,-2.8145,6.59647,2.77423,3.9339,-0.884631,-1.51985,5.31999,0.205818,2.45578,2.86971,5.51223,0.00279294,2.97618,-2.0396,-1.14447,1.66849,-2.06532,0.104496
10.9196,0.833333,0.000151563,2,6,1,-1.44838,0.611676,1.23526,2.53973,0.297361,-3.15034,0.886057,2.30515,0.470368,0.0355665,-2.81449,6.59667,2.7742,3.93384,-0.884604,-1.51985,5.32014,0.205822,2.45578,2.86991,5.51225,0.00285458,2.97604,-2.03953,-1.14449,1.66849,-2.0653,0.104496
10.9167,0.8,0.000151563,2,5,1,6.83623,0.611675,1.23527,2.53972,0.297368,-3.15032,0.886013,2.305,0.470364,0.0355836,-2.81447,6.59683,2.77422,3.93389,-0.884602,-1.51987,5.32027,0.205827,2.4558,2.87,5.51225,0.00288193,2.9761,-2.03961,-1.14452,1.66849,-2.06528,0.104497
10.9187,0.5,0.000151563,1,2,1,2.57106,0.611675,1.23526,2.53971,0.297372,-3.1503,0.885581,2.30508,0.470368,0.0355761,-2.81446,6.59679,2.77423,3.93388,-0.884606,-1.51987,5.32028,0.205827,2.45581,2.86999,5.51225,0.00286124,2.97608,-2.03959,-1.14452,1.66849,-2.06527,0.104497
10.9234,0.833333,0.000151563,2,6,1,2.06156,0.611677,1.23529,2.53957,0.297386,-3.15033,0.886538,2.30509,0.470363,0.0355783,-2.81446,6.59673,2.77422,3.93384,-0.884607,-1.51984,5.32052,0.205831,2.45579,2.86986,5.51226,0.00281019,2.97609,-2.03951,-1.14447,1.6685,-2.06524,0.104498
10.9235,0.9375,0.000151563,4,16,1,4.55355,0.61168,1.23524,2.53955,0.297396,-3.15025,0.886132,2.30525,0.470366,0.0355731,-2.81438,6.59689,2.77419,3.93368,-0.884607,-1.51983,5.32054,0.20583,2.45578,2.86983,5.51229,0.00276808,2.9761,-2.03951,-1.14446,1.6685,-2.06525,0.104502
10.9122,0.916667,0.000151563,3,12,1,3.53046,0.611678,1.23525,2.53969,0.297388,-3.15021,0.886809,2.30481,0.470372,0.0355875,-2.81437,6.59695,2.77419,3.93365,-0.884585,-1.51981,5.32072,0.205839,2.45577,2.86999,5.51229,0.00282536,2.97619,-2.0396,-1.14446,1.66849,-2.06524,0.1045
10.9197,0.499991,0.000151563,1,2,1,9.69534,0.611678,1.23525,2.53967,0.29739,-3.1502,0.887119,2.30475,0.470369,0.035574,-2.81436,6.59689,2.77418,3.93362,-0.884591,-1.51981,5.3208,0.20584,2.45577,2.87,5.51227,0.00270159,2.97617,-2.03955,-1.14446,1.66849,-2.06524,0.1045
10.9208,0.8,0.000151563,2,5,1,1.54652,0.611677,1.23525,2.5397,0.297389,-3.15022,0.886893,2.30464,0.47037,0.035572,-2.81435,6.59691,2.77418,3.93364,-0.884605,-1.51981,5.32078,0.205839,2.45576,2.87001,5.51227,0.00268255,2.97617,-2.03956,-1.14447,1.66849,-2.06525,0.1045
# 
#  Elapsed Time: 2.511 seconds (Warm-up)
#                0 seconds (Sampling)
#                2.511 seconds (Total)
# 
